group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
WAIJIHDWAKJCBX,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,379.191589355469,54.0,2.0,4.0,0.0,8.0,94.83000000000001,0.2222222222222222,0.0,5.0,0.0,1.0,WUR
WCCIEZDFRJREQJ,c1ccccc1,179.0637,22.0,2.0,1.0,1.0,6.0,27.03,0.25,2.0,0.0,1.0,0.0,LCSB
WDQFELCEOPFLCZ,O=C1CCCN1,130.0863,20.0,2.0,1.0,0.0,2.0,40.54,0.3333333333333333,1.0,2.0,0.0,0.0,LCSB
WECDUOXQLAIPQW,c1ccc(Cc2ccccc2)cc1,227.1543,35.0,2.0,2.0,2.0,8.0,52.04,0.11764705882352941,2.0,0.0,0.0,0.0,LCSB
WFDXOXNFNRHQEC,c1ccc(Oc2cc(Oc3ccccc3)ncn2)cc1,404.1241,47.0,7.0,3.0,3.0,16.0,103.56,0.26666666666666666,3.0,5.0,0.0,0.0,LCSB
WFKSADNZWSKCRZ,c1ccccc1,312.136199951172,43.0,7.0,1.0,1.0,6.0,46.61,0.23809523809523808,1.0,3.0,0.0,1.0,WUR
WFTHOCDLKYPFJX,c1ccccc1,296.113037109375,38.0,6.0,1.0,1.0,7.0,104.14000000000001,0.3333333333333333,1.0,6.0,0.0,0.0,WUR
WGZDBVOTUVNQFP,c1ccc2cnncc2c1,233.1033,29.0,3.0,2.0,2.0,8.5,76.14,0.35294117647058826,4.0,2.0,0.0,0.0,LCSB
WINHLTQNRABBSW,O=C(c1ccccc1)c1ccc2nc[nH]c2c1,256.088119506836,29.0,2.0,3.0,3.0,12.0,71.77,0.2631578947368421,3.0,1.0,0.0,1.0,WUR
WJCNZQLZVWNLKY,c1ccc2[nH]c(-c3cscn3)nc2c1,202.0433,21.0,1.0,3.0,3.0,10.5,41.57,0.2857142857142857,3.0,0.0,1.0,0.0,LCSB
WKBPZYKAUNRMKP,c1ccc(CCn2cncn2)cc1,284.0716,33.0,5.0,2.0,2.0,7.5,30.71,0.2777777777777778,3.0,0.0,0.0,2.0,LCSB
WKEDVNSFRWHDNR,O=C(Nc1ccccc1)c1ccccc1,214.086181640625,27.0,2.0,2.0,2.0,9.0,49.33,0.1875,1.0,2.0,0.0,0.0,WUR
WKGKFWXGAHXMCE,c1ccccc1,301.120086669922,41.0,9.0,1.0,1.0,5.0,44.760000000000005,0.25,0.0,4.0,0.0,1.0,WUR
WKSAUQYGYAYLPV,c1ccc(-c2cncnc2)cc1,249.0902,30.0,2.0,2.0,2.0,8.0,77.82,0.29411764705882354,4.0,0.0,0.0,1.0,LCSB
WLFDQEVORAMCIM,c1ccccc1,259.007965087891,25.0,2.0,1.0,1.0,5.0,41.57,0.35714285714285715,2.0,2.0,0.0,1.0,WUR
WMYINDVYGQKYMI,__ACYCLIC__WMYINDVYGQKYMI,251.1853,43.0,10.0,0.0,0.0,0.0,90.15,0.29411764705882354,0.0,5.0,0.0,0.0,LCSB
WPCVRWVBBXIRMA,O=C1OCCc2c1c(=O)oc1c3c(ccc21)O[C@H]1OCC[C@@H]31,331.0814514160155,38.0,1.0,5.0,2.0,12.5,84.20000000000002,0.2916666666666667,0.0,7.0,0.0,0.0,WUR
WPPOGHDFAVQKLN,O=C1CCCN1,198.1852,37.0,7.0,1.0,0.0,2.0,20.310000000000002,0.14285714285714285,1.0,1.0,0.0,0.0,LCSB
WRPIRSINYZBGPK,c1ccc(Oc2ccnc3ccccc23)cc1,308.004,28.0,2.0,3.0,3.0,11.5,22.12,0.25,1.0,1.0,0.0,3.0,LCSB
WTLBZVNBAKMVDP,__ACYCLIC__WTLBZVNBAKMVDP,399.2506,65.0,21.0,0.0,0.0,1.0,72.45000000000002,0.3076923076923077,0.0,7.0,0.0,0.0,LCSB
WTOYNNBCKUYIKC,O=C1C=C2CCCCC2CC1,219.1743,38.0,1.0,2.0,0.0,5.0,17.07,0.0625,0.0,1.0,0.0,0.0,LCSB
WTPBIYSMFKUQKY,c1ccc2[nH]cnc2c1,240.079986572266,29.0,3.0,2.0,2.0,9.0,88.84,0.375,3.0,2.0,1.0,0.0,WUR
WTPSHLVHJOJDIF,c1ccc2c(c1)CN1CCCCCC1=N2,269.0607,31.0,0.0,3.0,1.0,7.0,15.6,0.23529411764705882,2.0,0.0,0.0,2.0,LCSB
WUADCCWRTIWANL,O=c1c(-c2ccccc2)coc2ccccc12,285.0757,33.0,2.0,3.0,3.0,12.5,79.9,0.23809523809523808,0.0,5.0,0.0,0.0,LCSB
WURBVZBTWMNKQT,c1ccc(OCn2cncn2)cc1,294.1004,36.0,4.0,2.0,2.0,8.5,57.010000000000005,0.3,3.0,2.0,0.0,1.0,LCSB
WURGXGVFSMYFCG,c1ccccc1,332.96980285644497,29.0,5.0,1.0,1.0,6.0,40.620000000000005,0.5,2.0,2.0,2.0,3.0,WUR
WUZNHSBFPPFULJ,c1ncnc(NC2CC2)n1,253.0963,30.0,4.0,2.0,1.0,7.0,86.52000000000001,0.4117647058823529,6.0,0.0,0.0,1.0,LCSB
WVLAAKXASPCBGT,O=c1[nH]c(=O)c2c(ncn2CCCNCCc2ccccc2)[nH]1,390.177459716797,51.0,7.0,3.0,3.0,13.0,134.54000000000002,0.35714285714285715,5.0,5.0,0.0,0.0,WUR
WVQBLGZPHOPPFO,c1ccccc1,284.1412,41.0,6.0,1.0,1.0,5.0,29.54,0.21052631578947367,1.0,2.0,0.0,1.0,LCSB
WWYNJERNGUHSAO,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,313.21662902832054,51.0,1.0,4.0,0.0,8.0,37.3,0.08695652173913043,0.0,2.0,0.0,0.0,WUR
WXURHACBFYSXBI,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,411.197692871094,57.0,2.0,4.0,0.0,8.0,94.83,0.2413793103448276,0.0,5.0,0.0,2.0,WUR
WXWCDTXEKCVRRO,c1ccccc1,138.0913,21.0,1.0,1.0,1.0,4.0,35.25,0.2,1.0,1.0,0.0,0.0,LCSB
WXZVAROIGSFCFJ,c1ccc2ccccc2c1,272.1645,41.0,5.0,2.0,2.0,8.5,29.540000000000003,0.15,1.0,2.0,0.0,0.0,LCSB
WYEHFWKAOXOVJD,O=C(Nc1ccccc1)c1cccnc1Oc1ccccc1,395.081237792969,39.0,4.0,3.0,3.0,13.0,51.22,0.32142857142857145,2.0,2.0,0.0,5.0,WUR
WYEMLYFITZORAB,O=C(Nc1ccccc1-c1ccccc1)c1cccnc1,343.0399,35.0,3.0,3.0,3.0,13.0,41.99,0.21739130434782608,2.0,1.0,0.0,2.0,LCSB
WYKYKTKDBLFHCY,O=c1cccnn1-c1ccccc1,222.0429,23.0,1.0,2.0,2.0,9.0,60.910000000000004,0.3333333333333333,3.0,1.0,0.0,1.0,LCSB
WYMSBXTXOHUIGT,c1ccccc1,276.063140869141,32.0,7.0,1.0,1.0,6.0,87.9,0.4444444444444444,1.0,6.0,0.0,0.0,WUR
WYVVKGNFXHOCQV,__ACYCLIC__WYVVKGNFXHOCQV,281.998748779297,24.0,4.0,0.0,0.0,3.0,38.33,0.3333333333333333,1.0,2.0,0.0,1.0,WUR
WYWHKKSPHMUBEB,S=c1[nH]cnc2nc[nH]c12,168.0338,16.0,0.0,2.0,2.0,8.0,83.38,0.5454545454545454,5.0,0.0,1.0,0.0,LCSB
WYWZRNAHINYAEF,c1ccccc1,278.2115,47.0,8.0,1.0,1.0,5.0,29.54,0.15,1.0,2.0,0.0,0.0,LCSB
WZKXBGJNNCGHIC,c1ccc(C(c2ccccc2)c2ccccc2)cc1,331.2169,51.0,5.0,3.0,3.0,12.0,6.48,0.08,2.0,0.0,0.0,0.0,LCSB
XBZBRCVCSVLJJZ,c1ccc2c(c1)Cc1ccccc1-2,281.1285,37.0,2.0,3.0,2.0,11.0,58.2,0.19047619047619047,2.0,2.0,0.0,0.0,LCSB
XCGSFFUVFURLIX,O=C(NC1OC2[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,582.271545410156,78.0,4.0,8.0,3.0,20.0,118.21000000000001,0.23255813953488372,5.0,5.0,0.0,0.0,WUR
XCSGPAVHZFQHGE,c1ccccc1,270.125732421875,38.0,6.0,1.0,1.0,5.0,29.54,0.2222222222222222,1.0,2.0,0.0,1.0,WUR
XDNBJTQLKCIJBV,c1ccccc1,309.0379,35.0,7.0,1.0,1.0,6.0,44.760000000000005,0.3888888888888889,0.0,4.0,2.0,0.0,LCSB
XGXOSJSGDNPEEF,O=C(N[C@@H]1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1cccnc1,398.1612,49.0,3.0,5.0,3.0,17.0,100.68,0.23333333333333334,5.0,2.0,0.0,0.0,LCSB
XIXHUNCZQIRQOG,c1ccc(CNC2CCCC2)cc1,210.10466003418,30.0,3.0,2.0,1.0,5.0,12.03,0.14285714285714285,1.0,0.0,0.0,1.0,WUR
XKJMBINCVNINCA,c1ccccc1,249.019409179688,25.0,2.0,1.0,1.0,5.0,41.57,0.4,2.0,2.0,0.0,2.0,WUR
XKNKHVGWJDPIRJ,c1ccccc1,217.9793,19.0,1.0,1.0,1.0,5.0,83.55000000000001,0.45454545454545453,1.0,3.0,0.0,0.0,LCSB
XLDBGFGREOMWSL,C(=Nc1ccccc1)=Nc1ccccc1,363.279357910156,61.0,6.0,2.0,2.0,10.0,24.72,0.07407407407407407,2.0,0.0,0.0,0.0,WUR
XMAYWYJOQHXEEK,c1ccc([C@@]2(Cn3ccnc3)OC[C@H](COc3ccc(N4CCNCC4)cc3)O2)cc1,531.156,64.0,7.0,5.0,3.0,14.5,69.06,0.2777777777777778,4.0,4.0,0.0,2.0,LCSB
XMJFVIGTHMOGNZ,C1CCOCC1,388.073394775391,45.0,8.0,1.0,0.0,5.0,166.10999999999999,0.5,1.0,9.0,2.0,0.0,WUR
XMTQQYYKAHVGBJ,c1ccccc1,233.0243,24.0,1.0,1.0,1.0,5.0,32.34,0.35714285714285715,2.0,1.0,0.0,2.0,LCSB
XNKARWLGLZGMGX,c1ccccc1,257.093902587891,34.0,6.0,1.0,1.0,5.0,35.53,0.23529411764705882,0.0,3.0,0.0,1.0,WUR
XOGPDSATLSAZEK,O=C1c2ccccc2C(=O)c2ccccc21,224.0706,26.0,0.0,3.0,2.0,11.0,60.160000000000004,0.17647058823529413,1.0,2.0,0.0,0.0,LCSB
XOXHILFPRYWFOD,O=S(=O)(Nc1cccnn1)c1ccccc1,285.020599365234,27.0,3.0,2.0,2.0,10.0,97.97,0.4444444444444444,4.0,2.0,1.0,1.0,WUR
XOZLRRYPUKAKMU,O=c1cc[nH]n1-c1ccccc1,246.160186767578,37.0,3.0,2.0,2.0,8.5,38.96,0.2222222222222222,3.0,1.0,0.0,0.0,WUR
XPAZGLFMMUODDK,c1ccc2[nH]cnc2c1,164.0455,17.0,1.0,2.0,2.0,8.0,71.82,0.4166666666666667,3.0,2.0,0.0,0.0,LCSB
XQYZDYMELSJDRZ,c1ccc(Cc2nccc3ccccc23)cc1,340.154510498047,46.0,6.0,3.0,3.0,11.5,49.81,0.2,1.0,4.0,0.0,0.0,WUR
XQZXYNRDCRIARQ,c1ccccc1,777.861999511719,53.0,10.0,1.0,1.0,7.0,188.45,0.45161290322580644,3.0,8.0,0.0,3.0,WUR
XRHGWAGWAHHFLF,c1nc[nH]n1,314.049,35.0,7.0,1.0,1.0,4.5,58.4,0.5,3.0,3.0,1.0,1.0,LCSB
XVOKUMIPKHGGTN,O=C1CN=C(c2ccccn2)N1,290.1499,40.0,4.0,2.0,1.0,8.0,91.65,0.2857142857142857,3.0,3.0,0.0,0.0,LCSB
XVPBINOPNYFXID,O=C1CCC[C@@H]2[C@H]3CCC[NH+]4CCC[C@@H](CN12)[C@@H]34,265.191436767578,43.0,0.0,4.0,0.0,5.0,43.37,0.21052631578947367,2.0,2.0,0.0,0.0,WUR
XWALNWXLMVGSFR,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,301.216186523438,50.0,0.0,4.0,0.0,7.0,37.3,0.09090909090909091,0.0,2.0,0.0,0.0,WUR
XWIYFDMXXLINPU,O=C1OCCc2c1c(=O)oc1c3c(ccc21)O[C@H]1OC=C[C@@H]31,329.065643310547,36.0,1.0,5.0,2.0,13.5,84.20000000000002,0.2916666666666667,0.0,7.0,0.0,0.0,WUR
XWMMHXRGYYPFAV,c1ccccc1,304.930358886719,24.0,4.0,1.0,1.0,5.0,44.760000000000005,0.5,0.0,4.0,0.0,3.0,WUR
XWTYSIMOBUGWOL,c1ccccc1,226.143859863281,35.0,3.0,1.0,1.0,4.0,72.72,0.25,1.0,3.0,0.0,0.0,WUR
XXOYNJXVWVNOOJ,c1ccccc1,165.1022,24.0,1.0,1.0,1.0,5.0,32.34,0.25,2.0,1.0,0.0,0.0,LCSB
XZZNDPSIHUTMOC,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,327.0781,38.0,6.0,3.0,3.0,13.0,44.760000000000005,0.21739130434782608,0.0,4.0,0.0,0.0,LCSB
YBBLVLTVTVSKRW,c1ccc(Cn2cncn2)cc1,294.1713,41.0,4.0,2.0,2.0,11.5,78.28999999999999,0.22727272727272727,5.0,0.0,0.0,0.0,LCSB
YBJHBAHKTGYVGT,O=C1N[C@H]2CSC[C@H]2N1,245.0954,32.0,5.0,2.0,0.0,4.0,78.43,0.375,2.0,3.0,1.0,0.0,LCSB
YEZNLOUZAIOMLT,c1ccc(Nc2ccccc2)cc1,262.06291198730503,30.0,3.0,2.0,2.0,9.0,49.33,0.2222222222222222,1.0,2.0,0.0,1.0,WUR
YFAGHNZHGGCZAX,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,470.034027099609,47.0,4.0,4.0,2.0,12.5,112.74000000000001,0.36666666666666664,3.0,5.0,1.0,2.0,WUR
YFBPRJGDJKVWAH,c1ccccc1,226.089614868164,30.0,2.0,1.0,1.0,5.0,38.33,0.26666666666666666,1.0,2.0,1.0,0.0,WUR
YFGYUFNIOHWBOB,c1cncnc1,239.1503,35.0,2.0,1.0,1.0,5.0,58.56000000000001,0.35294117647058826,4.0,2.0,0.0,0.0,LCSB
YFNCATAIYKQPOO,c1ccccc1,371.0842,42.0,4.0,1.0,1.0,8.0,100.72000000000001,0.4166666666666667,4.0,4.0,2.0,0.0,LCSB
YGUFQYGSBVXPMC,c1ccccc1,188.0473,22.0,2.0,1.0,1.0,4.0,44.480000000000004,0.3333333333333333,1.0,2.0,0.0,1.0,LCSB
YIJZJEYQBAAWRJ,c1cncc(C2=NCCS2)c1,397.1004,43.0,5.0,2.0,1.0,7.0,51.55,0.38461538461538464,2.0,2.0,1.0,5.0,LCSB
YILJWHUIUCRKEU,c1ccc(-c2nnn[nH]2)c(-c2ccc(Cn3cnc4cccnc43)cc2)c1,410.2088,54.0,7.0,5.0,5.0,18.5,85.16999999999999,0.22580645161290322,7.0,0.0,0.0,0.0,LCSB
YJFCKXVXEKHSEC,O=C(Oc1ccc2ccccc2c1)c1ccccc1,264.1019,33.0,2.0,3.0,3.0,12.5,52.32000000000001,0.15,1.0,2.0,0.0,0.0,LCSB
YKBZOVFACRVRJN,C1CCOC1,203.1139,28.0,3.0,1.0,0.0,3.0,88.78999999999999,0.5,4.0,3.0,0.0,0.0,LCSB
YKKQAXQGZIBJFS,c1ccccc1,234.160095214844,36.0,3.0,1.0,1.0,6.0,82.07,0.23529411764705882,3.0,1.0,0.0,0.0,WUR
YLDDCEXDGNXCIO,c1ccc2c(c1)CCCN2,220.1696,37.0,2.0,2.0,1.0,5.0,21.259999999999998,0.125,1.0,1.0,0.0,0.0,LCSB
YLJREFDVOIBQDA,c1ccc2nc3c(cc2c1)CCCC3,199.123,29.0,0.0,3.0,2.0,8.5,38.91,0.13333333333333333,2.0,0.0,0.0,0.0,LCSB
YNVKAENVJKEMOU,O=C(Nn1ccc2ccccc21)c1cnc(-c2ccccn2)nc1,362.1412,43.0,3.0,4.0,4.0,16.0,72.7,0.25925925925925924,5.0,1.0,0.0,1.0,LCSB
YOSHYTLCDANDAN,O=C1N(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)C=NC12CCCC2,429.240661621094,60.0,7.0,5.0,3.0,15.5,87.13,0.21875,6.0,1.0,0.0,0.0,WUR
YOUGRGFIHBUKRS,c1ccccc1,150.127883911133,27.0,2.0,1.0,1.0,4.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,WUR
YOWNVPAUWYHLQX,O=C(NC(=O)c1ccccc1)Nc1cccc(Oc2ccccn2)c1,506.009857177734,43.0,4.0,3.0,3.0,14.0,80.32000000000001,0.3939393939393939,3.0,3.0,0.0,7.0,WUR
YPACMOORZSDQDQ,O=C(OCCCOC(=O)c1ccccc1)c1ccccc1,315.1339,41.0,6.0,2.0,2.0,10.0,104.64,0.2608695652173913,2.0,4.0,0.0,0.0,LCSB
YPEWWOUWRRQBAX,__ACYCLIC__YPEWWOUWRRQBAX,130.0863,20.0,2.0,0.0,0.0,2.0,37.38,0.3333333333333333,1.0,2.0,0.0,0.0,LCSB
YQIGLEFUZMIVHU,__ACYCLIC__YQIGLEFUZMIVHU,128.106918334961,22.0,2.0,0.0,0.0,2.0,29.1,0.2222222222222222,1.0,1.0,0.0,0.0,WUR
YREQHYQNNWYQCJ,c1ccc(CCOCc2cccc(Oc3ccccc3)c2)cc1,377.2111,56.0,9.0,3.0,3.0,12.0,27.69,0.10714285714285714,0.0,3.0,0.0,0.0,LCSB
YRRKLBAKDXSTNC,__ACYCLIC__YRRKLBAKDXSTNC,223.0747,28.0,3.0,0.0,0.0,4.0,84.82999999999998,0.5,2.0,4.0,1.0,0.0,LCSB
YTRMTPPVNRALON,c1ccc(-c2ccc3ccccc3n2)cc1,250.0863,30.0,2.0,3.0,3.0,12.5,50.19,0.15789473684210525,1.0,2.0,0.0,0.0,LCSB
YUAUPYJCVKNAEC,c1ccc(N=c2[nH]ccs2)cc1,219.095306396484,29.0,1.0,2.0,2.0,8.5,17.29,0.2,2.0,0.0,1.0,0.0,WUR
YVIXXPCJZAUQHJ,c1ccc(CCNCCc2cscn2)cc1,405.109,46.0,9.0,2.0,2.0,8.5,91.68,0.37037037037037035,2.0,4.0,1.0,3.0,LCSB
YWBVHLJPRPCRSD,O=c1c(-c2ccccc2)c[nH]cc1-c1ccccc1,330.11,38.0,2.0,3.0,3.0,13.0,22.0,0.20833333333333334,1.0,1.0,0.0,3.0,LCSB
YWTYJOPNNQFBPC,N=C1NCCN1Cc1cccnc1,256.0596,27.0,3.0,2.0,1.0,7.0,83.66,0.47058823529411764,5.0,2.0,0.0,1.0,LCSB
YXALYBMHAYZKAP,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,253.143249511719,38.0,3.0,4.0,0.0,5.0,51.36,0.2222222222222222,0.0,4.0,0.0,0.0,WUR
YYJNOYZRYGDPNH,C(=NOCc1ccccc1)c1cn[nH]c1Oc1ccccc1,422.2074,58.0,7.0,3.0,3.0,13.5,74.94,0.22580645161290322,3.0,4.0,0.0,0.0,LCSB
ZACLXWTWERGCLX,C=C1C2CC[C@H]1O[C@@H]1C=CC(=O)CC21,281.13856506347645,40.0,1.0,3.0,0.0,6.0,86.99000000000001,0.25,0.0,5.0,0.0,0.0,WUR
ZBBHBTPTTSWHBA,O=C(OCCNCc1ccccc1)C1=CNC=CC1c1ccccc1,480.2129,64.0,9.0,3.0,2.0,14.0,111.00999999999999,0.2571428571428571,3.0,6.0,0.0,0.0,LCSB
ZBRHTUMWSDPCMI,O=S(=O)(NC1CCOCC1)c1ccc(Oc2ccccc2)cc1,411.1021,47.0,6.0,3.0,2.0,12.0,113.96,0.35714285714285715,2.0,6.0,1.0,1.0,LCSB
ZCJPOPBZHLUFHF,c1ccccc1,304.1131,41.0,7.0,1.0,1.0,5.0,47.56,0.3157894736842105,1.0,3.0,1.0,0.0,LCSB
ZCTYHONEGJTYQV,c1ccccc1,152.106475830078,24.0,3.0,1.0,1.0,4.0,32.26,0.18181818181818182,1.0,1.0,0.0,0.0,WUR
ZDHCJEIGTNNEMY,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,303.232025146484,52.0,1.0,4.0,0.0,6.0,37.3,0.09090909090909091,0.0,2.0,0.0,0.0,WUR
ZDHYERRNXRANLI,c1ccccc1,311.017333984375,33.0,5.0,1.0,1.0,7.0,61.830000000000005,0.4444444444444444,0.0,5.0,2.0,0.0,WUR
ZEGLQSKFSKZGRO,C1CCOCC1,404.06825256347645,46.0,8.0,1.0,0.0,5.0,186.33999999999997,0.52,1.0,10.0,2.0,0.0,WUR
ZETBBVYSBABLHL,O=C(Nc1ccc(Oc2cccnc2)nc1)N1CCc2ccccc21,429.1533,50.0,3.0,4.0,3.0,14.0,67.35000000000001,0.2903225806451613,4.0,2.0,0.0,3.0,LCSB
ZISFCTXLAXIEMV,O=C(NCc1ccccc1)c1ccccc1,390.166534423828,51.0,9.0,2.0,2.0,10.0,122.96000000000001,0.32142857142857145,3.0,6.0,0.0,0.0,WUR
ZIWFCOIGUNPHPM,c1ccc(CN[C@H]2CCCN[C@H]2c2ccccc2)cc1,381.1784,50.0,6.0,3.0,2.0,9.0,42.519999999999996,0.25925925925925924,2.0,2.0,0.0,3.0,LCSB
ZJJXGWJIGJFDTL,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1,446.1857,58.0,7.0,3.0,2.0,13.0,130.15,0.3225806451612903,5.0,4.0,1.0,0.0,LCSB
ZKLXUUYLEHCAMF,C1=C[C@@H]2Oc3cccc4c3[C@@]23CCN[C@H](C4)C3=C1,298.143951416016,41.0,1.0,5.0,1.0,10.0,41.93000000000001,0.18181818181818182,1.0,3.0,0.0,0.0,WUR
ZLCUIOWQYBYEBG,O=C1c2ccccc2C(=O)c2ccccc21,238.0863,29.0,0.0,3.0,2.0,11.0,60.16,0.16666666666666666,1.0,2.0,0.0,0.0,LCSB
ZLIBICFPKPWGIZ,c1ccc(Nc2ncccn2)cc1,200.1182,28.0,2.0,2.0,2.0,8.0,37.81,0.2,3.0,0.0,0.0,0.0,LCSB
ZNNLBTZKUZBEKO,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,494.1511,61.0,8.0,3.0,2.0,13.0,113.6,0.30303030303030304,3.0,5.0,1.0,1.0,LCSB
ZNOLGFHPUIJIMJ,c1ccccc1,278.024963378906,29.0,5.0,1.0,1.0,6.0,70.83000000000001,0.47058823529411764,1.0,5.0,1.0,0.0,WUR
ZNRZGJAHNMGWQN,c1ccccc1,263.050354003906,31.0,5.0,1.0,1.0,5.0,44.760000000000005,0.375,0.0,4.0,1.0,0.0,WUR
ZOGDSYNXUXQGHF,O=C1C=CCC(c2ccccc2)C1,400.248474121094,62.0,8.0,2.0,1.0,9.0,75.96000000000001,0.1724137931034483,1.0,4.0,0.0,0.0,WUR
ZOXBWJMCXHTKNU,O=C1OC(=O)c2ccccc21,163.039,18.0,0.0,2.0,1.0,7.0,43.370000000000005,0.25,0.0,3.0,0.0,0.0,LCSB
ZPUCINDJVBIVPJ,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2)c1ccccc1,304.154449462891,43.0,3.0,3.0,1.0,8.0,55.84,0.22727272727272727,1.0,4.0,0.0,0.0,WUR
ZQEIXNIJLIKNTD,c1ccccc1,280.1543,41.0,5.0,1.0,1.0,6.0,55.84,0.25,1.0,4.0,0.0,0.0,LCSB
ZRKZFNZPJKEWPC,__ACYCLIC__ZRKZFNZPJKEWPC,202.2165,41.0,9.0,0.0,0.0,0.0,23.06,0.14285714285714285,1.0,1.0,0.0,0.0,LCSB
ZRVUJXDFFKFLMG,O=C(Nc1nccs1)C1=Cc2ccccc2S(=O)(=O)N1,352.042,36.0,2.0,3.0,2.0,12.5,99.6,0.391304347826087,3.0,4.0,2.0,0.0,LCSB
ZTMKADLOSYKWCA,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,235.144088745117,35.0,1.0,3.0,1.0,8.0,54.86,0.23529411764705882,2.0,2.0,0.0,0.0,WUR
ZTWZVMIYIIVABD,O=C(CCC1(C(=O)NC2CCCCC2)CCCC1)Oc1ccc2c(c1)CCC2,516.2956,78.0,12.0,4.0,1.0,10.0,111.16000000000001,0.21621621621621623,1.0,7.0,0.0,0.0,LCSB
ZUBPKHVCBGWWGO,O=C1OC(CCc2ccccc2)CC=C1Sc1ccccc1,484.2516,71.0,7.0,3.0,2.0,11.0,92.78000000000002,0.17647058823529413,1.0,4.0,1.0,0.0,LCSB
ZWJNEYVWPYIKMB,O=C(Nc1ccccc1)c1ccoc1,230.1176,32.0,2.0,2.0,2.0,8.5,42.24,0.17647058823529413,1.0,2.0,0.0,0.0,LCSB
ZXDDPOHVAMWLBH,O=C(c1ccccc1)c1ccccc1,215.06999206543,26.0,2.0,2.0,2.0,9.0,57.53,0.1875,0.0,3.0,0.0,0.0,WUR
ZXSWTMLNIIZPET,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,289.216369628906,49.0,0.0,4.0,0.0,6.0,37.3,0.09523809523809523,0.0,2.0,0.0,0.0,WUR
ZYGHJZDHTFUPRJ,O=c1ccc2ccccc2o1,147.0439453125,17.0,0.0,2.0,2.0,8.5,30.21,0.18181818181818182,0.0,2.0,0.0,0.0,WUR
ZZYSLNWGKKDOML,O=C(NCc1ccccc1)c1ccn[nH]1,334.1681,47.0,4.0,2.0,2.0,8.5,46.92,0.21739130434782608,3.0,1.0,0.0,1.0,LCSB
